remap_index,tmdb_id,type,packed_value,frequency
1033,1457,tvshow,2915,86
1034,2675,movie,5350,86
1035,2755,movie,5510,86
1036,9029,movie,18058,86
1037,18785,movie,37570,86
1038,20362,movie,40724,86
1039,24831,movie,49662,86
1040,28667,movie,57334,86
1041,34814,movie,69628,86
1042,43109,movie,86218,86
1043,52109,movie,104218,86
1044,69165,movie,138330,86
1045,73582,movie,147164,86
1046,77016,movie,154032,86
1047,157336,movie,314672,86
1048,166271,movie,332542,86
1049,359246,movie,718492,86
1050,392044,movie,784088,86
1051,449575,movie,899150,86
1052,503736,movie,1007472,86
1053,582014,movie,1164028,86
1054,603692,movie,1207384,86
1055,656690,movie,1313380,86
1056,221,movie,442,85
1057,527,movie,1054,85
1058,802,movie,1604,85
1059,3063,movie,6126,85
1060,3084,movie,6168,85
1061,4638,movie,9276,85
1062,8079,movie,16158,85
1063,8224,movie,16448,85
1064,11854,movie,23708,85
1065,17529,movie,35058,85
1066,23724,movie,47448,85
1067,25167,movie,50334,85
1068,27036,movie,54072,85
1069,35690,movie,71380,85
1070,76163,movie,152326,85
1071,168705,movie,337410,85
1072,246403,movie,492806,85
1073,258480,movie,516960,85
1074,299245,movie,598490,85
1075,438674,movie,877348,85
1076,466272,movie,932544,85
1077,476926,movie,953852,85
1078,505379,movie,1010758,85
1079,788348,movie,1576696,85
1080,1020376,movie,2040752,85
1081,212,movie,424,84
1082,678,movie,1356,84
1083,1495,movie,2990,84
1084,1880,movie,3760,84
1085,2196,movie,4392,84
1086,7552,movie,15104,84
1087,10740,movie,21480,84
1088,14582,movie,29164,84
1089,16296,movie,32592,84
1090,37735,movie,75470,84
1091,91736,movie,183472,84
1092,126889,movie,253778,84
1093,157065,tvshow,314131,84
1094,249660,movie,499320,84
1095,263472,movie,526944,84
1096,264644,movie,529288,84
1097,373571,movie,747142,84
1098,429189,movie,858378,84
1099,511987,movie,1023974,84
1100,523607,movie,1047214,84
1101,387,movie,774,83
1102,470,movie,940,83
1103,1585,movie,3170,83
1104,3291,movie,6582,83
1105,6974,movie,13948,83
1106,9543,movie,19086,83
1107,9871,movie,19742,83
1108,10794,movie,21588,83
1109,11237,movie,22474,83
1110,11804,movie,23608,83
1111,14168,movie,28336,83
1112,16958,movie,33916,83
1113,22267,movie,44534,83
1114,28355,movie,56710,83
1115,30885,movie,61770,83
1116,31275,movie,62550,83
1117,39912,movie,79824,83
1118,60243,movie,120486,83
1119,77987,movie,155974,83
1120,252838,movie,505676,83
1121,543836,movie,1087672,83
1122,614479,movie,1228958,83
1123,1029827,movie,2059654,83
1124,76,movie,152,82
1125,194,movie,388,82
1126,260,movie,520,82
1127,931,movie,1862,82
1128,2637,movie,5274,82
1129,3635,movie,7270,82
1130,10577,movie,21154,82
1131,11467,movie,22934,82
1132,17654,movie,35308,82
1133,18281,movie,36562,82
1134,24919,movie,49838,82
1135,28715,movie,57430,82
1136,37843,movie,75686,82
1137,70590,movie,141180,82
1138,79464,movie,158928,82
1139,82654,movie,165308,82
1140,86837,movie,173674,82
1141,89905,tvshow,179811,82
1142,132316,movie,264632,82
1143,416477,movie,832954,82
1144,477044,movie,954088,82
1145,534780,movie,1069560,82
1146,585268,movie,1170536,82
1147,628241,movie,1256482,82
1148,1079091,movie,2158182,82
1149,58,movie,116,81
1150,117,movie,234,81
1151,786,movie,1572,81
1152,1116,movie,2232,81
1153,1427,movie,2854,81
1154,3603,movie,7206,81
1155,5967,movie,11934,81
1156,8408,movie,16816,81
1157,9348,movie,18696,81
1158,11797,movie,23594,81
1159,13166,movie,26332,81
1160,15774,movie,31548,81
1161,18573,movie,37146,81
1162,27699,movie,55398,81
1163,34851,movie,69702,81
1164,44859,movie,89718,81
1165,59436,movie,118872,81
1166,276928,movie,553856,81
1167,328425,movie,656850,81
1168,399366,movie,798732,81
1169,458156,movie,916312,81
1170,496320,movie,992640,81
1171,550988,movie,1101976,81
1172,595813,movie,1191626,81
1173,956757,movie,1913514,81
1174,666,movie,1332,80
1175,1249,movie,2498,80
1176,2044,movie,4088,80
1177,3036,movie,6072,80
1178,4806,movie,9612,80
1179,9037,movie,18074,80
1180,9062,movie,18124,80
1181,10514,movie,21028,80
1182,11587,movie,23174,80
1183,17687,movie,35374,80
1184,17994,movie,35988,80
1185,21588,movie,43176,80
1186,28055,movie,56110,80
1187,31623,movie,63246,80
1188,35139,movie,70278,80
1189,40059,movie,80118,80
1190,117691,movie,235382,80
1191,146233,movie,292466,80
1192,381418,movie,762836,80
1193,501907,movie,1003814,80
1194,535292,movie,1070584,80
1195,1098160,movie,2196320,80
1196,334,movie,668,79
1197,623,movie,1246,79
1198,1730,movie,3460,79
1199,6575,movie,13150,79
1200,7913,movie,15826,79
1201,8363,movie,16726,79
1202,9075,movie,18150,79
1203,9740,movie,19480,79
1204,9785,movie,19570,79
1205,10076,movie,20152,79
1206,10131,movie,20262,79
1207,10836,movie,21672,79
1208,12262,movie,24524,79
1209,14433,movie,28866,79
1210,22074,movie,44148,79
1211,22717,movie,45434,79
1212,27581,movie,55162,79
1213,53113,movie,106226,79
1214,55846,movie,111692,79
1215,61501,movie,123002,79
1216,63311,movie,126622,79
1217,86633,movie,173266,79
1218,104755,movie,209510,79
1219,158015,movie,316030,79
1220,244237,movie,488474,79
1221,339964,movie,679928,79
1222,351211,movie,702422,79
1223,376660,movie,753320,79
1224,396717,movie,793434,79
1225,406997,movie,813994,79
1226,458576,movie,917152,79
1227,715765,movie,1431530,79
1228,799583,movie,1599166,79
1229,100,movie,200,78
1230,240,movie,480,78
1231,704,movie,1408,78
1232,1734,movie,3468,78
